time,x,y,yaw,speed,speed_error,cross_track_error,yaw_rate,thrust_L,thrust_R,steer_L,steer_R,min_cost
173.2960,48.6935,39.5882,-2.3711,0.9023,0.3977,5.9329,-0.2127,838.6148,-250.0000,-0.1173,0.1298,44302.0234
173.3920,48.6350,39.5055,-2.3910,0.9154,0.3846,5.9889,-0.2032,856.5170,-250.0000,-0.1194,0.1288,44326.9297
173.4960,48.5743,39.4229,-2.4108,0.9288,0.3712,6.0450,-0.1955,871.1079,-250.0000,-0.1209,0.1273,44386.9727
173.5960,48.5112,39.3405,-2.4305,0.9424,0.3576,6.1015,-0.1947,890.7390,-250.0000,-0.1226,0.1264,44362.1758
173.6960,48.4457,39.2584,-2.4503,0.9564,0.3436,6.1581,-0.1880,906.6546,-250.0000,-0.1260,0.1247,44401.3281
173.8000,48.3777,39.1765,-2.4700,0.9707,0.3293,6.2151,-0.1968,928.4771,-250.0000,-0.1277,0.1247,44352.6797
173.8960,48.3070,39.0948,-2.4897,0.9854,0.3146,6.2723,-0.2085,937.0572,-250.0000,-0.1293,0.1251,44310.5938
174.0320,48.2337,39.0135,-2.5094,1.0004,0.2996,6.3298,-0.1845,943.3526,-250.0000,-0.1313,0.1242,44375.9922
174.0960,48.1577,38.9326,-2.5290,1.0158,0.2842,6.3734,-0.1992,957.4180,-250.0000,-0.1339,0.1238,43735.9062
174.2000,48.0788,38.8521,-2.5486,1.0317,0.2683,6.4155,-0.1958,976.7412,-250.0000,-0.1360,0.1236,43601.4648
174.2960,47.9971,38.7721,-2.5680,1.0479,0.2521,6.4579,-0.1813,986.3878,-250.0000,-0.1376,0.1228,43493.0312
174.3960,47.9127,38.6927,-2.5873,1.0645,0.2355,6.5004,-0.2050,1006.4304,-250.0000,-0.1403,0.1213,43259.7070
174.4920,47.8253,38.6140,-2.6065,1.0814,0.2186,6.5430,-0.1900,1013.2056,-250.0000,-0.1423,0.1199,43198.5195
174.6040,47.7351,38.5360,-2.6256,1.0986,0.2014,6.5859,-0.2085,1021.2065,-250.0000,-0.1444,0.1189,43006.6133
174.7000,47.6419,38.4588,-2.6445,1.1162,0.1838,6.6289,-0.1995,1046.7118,-250.0000,-0.1464,0.1182,42859.3125
174.8000,47.5457,38.3825,-2.6633,1.1340,0.1660,6.6721,-0.1815,1065.6556,-250.0000,-0.1487,0.1172,42768.3594
174.8960,47.4467,38.3072,-2.6819,1.1521,0.1479,6.7155,-0.1815,1088.5876,-250.0000,-0.1513,0.1162,42640.2617
175.0360,47.3447,38.2330,-2.7003,1.1704,0.1296,6.7463,-0.1865,1118.5592,-250.0000,-0.1534,0.1149,41969.2930
175.1040,47.2398,38.1599,-2.7186,1.1890,0.1110,6.7718,-0.1840,1141.5001,-250.0000,-0.1559,0.1132,41690.8711
175.1920,47.1318,38.0879,-2.7366,1.2079,0.0921,6.7973,-0.1738,1157.2218,-250.0000,-0.1573,0.1124,41481.5352
175.3000,47.0207,38.0173,-2.7545,1.2271,0.0729,6.8229,-0.1887,1163.4430,-250.0000,-0.1603,0.1111,41227.1094
175.3880,46.9064,37.9481,-2.7723,1.2466,0.0534,6.8486,-0.1852,1182.6734,-250.0000,-0.1621,0.1109,40960.0898
175.4800,46.7890,37.8803,-2.7898,1.2666,0.0334,6.8744,-0.1733,1207.0382,-250.0000,-0.1632,0.1103,40794.0586
175.5720,46.6683,37.8140,-2.8071,1.2869,0.0131,6.9004,-0.1798,1207.8984,-250.0000,-0.1655,0.1099,40586.7227
175.6760,46.5444,37.7493,-2.8241,1.3076,-0.0076,6.9265,-0.1805,1222.5221,-250.0000,-0.1680,0.1096,40397.5273
175.7760,46.4173,37.6864,-2.8409,1.3285,-0.0285,6.9333,-0.1765,1247.6760,-250.0000,-0.1705,0.1087,39405.6289
175.8720,46.2871,37.6252,-2.8574,1.3497,-0.0497,6.9391,-0.1630,1266.5717,-250.0000,-0.1729,0.1082,39086.1016
176.0040,46.1537,37.5660,-2.8736,1.3712,-0.0712,6.9451,-0.1608,1269.9824,-250.0000,-0.1752,0.1071,38730.3672
176.0720,46.0173,37.5087,-2.8894,1.3928,-0.0928,6.9512,-0.1435,1274.4468,-250.0000,-0.1773,0.1062,38449.2188
176.1640,45.8779,37.4536,-2.9049,1.4146,-0.1146,6.9575,-0.1665,1298.3994,-250.0000,-0.1796,0.1050,38060.4570
176.2720,45.7356,37.4006,-2.9200,1.4365,-0.1365,6.9641,-0.1605,1300.6184,-250.0000,-0.1815,0.1048,37800.3750
176.3560,45.5903,37.3499,-2.9347,1.4585,-0.1585,6.9685,-0.1430,1313.6329,-250.0000,-0.1837,0.1033,36763.4375
176.4600,45.4423,37.3015,-2.9489,1.4804,-0.1804,6.9533,-0.1472,1325.4180,-250.0000,-0.1857,0.1023,36306.6680
176.5560,45.2917,37.2555,-2.9628,1.5022,-0.2022,6.9383,-0.1378,1317.7639,-250.0000,-0.1876,0.1019,35872.9766
176.6600,45.1385,37.2120,-2.9761,1.5239,-0.2239,6.9236,-0.1585,1329.8637,-250.0000,-0.1891,0.1016,35414.2109
176.7600,44.9828,37.1710,-2.9891,1.5453,-0.2453,6.9094,-0.1265,1341.1837,-250.0000,-0.1909,0.1013,35081.5469
176.8600,44.8248,37.1327,-3.0016,1.5665,-0.2665,6.8957,-0.1263,1337.1868,-250.0000,-0.1925,0.1006,34673.6133
176.9880,44.6646,37.0971,-3.0136,1.5873,-0.2873,6.8826,-0.1202,1344.3786,-250.0000,-0.1943,0.1002,34309.1914
177.0480,44.5024,37.0641,-3.0252,1.6076,-0.3076,6.8516,-0.1093,1348.2919,-250.0000,-0.1960,0.0996,33055.1602
177.1520,44.5024,37.0641,-3.0252,1.6076,-0.3076,6.8516,-0.1093,1343.2307,-250.0000,-0.1974,0.0989,32983.9766
177.2440,44.3383,37.0340,-3.0363,1.6275,-0.3275,6.8157,-0.1075,1347.8496,-250.0000,-0.1982,0.0986,32488.3203
177.3480,44.1724,37.0066,-3.0470,1.6468,-0.3468,6.7805,-0.1053,1355.8308,-250.0000,-0.1995,0.0983,31942.6133
177.4440,44.0049,36.9821,-3.0573,1.6655,-0.3655,6.7461,-0.1093,1349.8228,-250.0000,-0.2005,0.0981,31406.6465
177.5440,43.8359,36.9604,-3.0671,1.6835,-0.3835,6.7126,-0.0995,1375.5255,-250.0000,-0.2014,0.0980,30909.1074
177.6400,43.6656,36.9416,-3.0765,1.7009,-0.4009,6.6802,-0.0895,1378.1005,-250.0000,-0.2025,0.0979,30422.3730
177.7440,43.4940,36.9257,-3.0856,1.7176,-0.4176,6.6322,-0.0878,1373.2634,-250.0000,-0.2036,0.0972,29045.2656
177.8400,43.3212,36.9127,-3.0942,1.7335,-0.4335,6.5765,-0.1037,1371.2889,-250.0000,-0.2049,0.0968,28384.7754
177.9720,43.1474,36.9026,-3.1025,1.7488,-0.4488,6.5219,-0.0828,1364.1601,-250.0000,-0.2058,0.0965,27757.1387
178.0400,42.9725,36.8954,-3.1104,1.7635,-0.4635,6.4683,-0.0843,1353.9612,-250.0000,-0.2069,0.0961,27107.1836
178.1440,42.7967,36.8912,-3.1180,1.7775,-0.4775,6.4161,-0.0700,1369.7037,-250.0000,-0.2075,0.0958,26487.2539
178.2440,42.6201,36.8898,-3.1252,1.7908,-0.4908,6.3652,-0.0772,1375.4220,-250.0000,-0.2082,0.0951,25830.9258
178.3400,42.4429,36.8914,-3.1321,1.8034,-0.5034,6.3004,-0.0637,1373.4663,-250.0000,-0.2094,0.0946,24532.8027
178.4440,42.2652,36.8958,-3.1386,1.8152,-0.5152,6.2260,-0.0630,1374.4293,-250.0000,-0.2101,0.0945,23761.8105
178.5400,42.0870,36.9031,3.1383,1.8264,-0.5264,6.1529,-0.0595,1368.2853,-250.0000,-0.2109,0.0943,23020.8027
178.6440,41.9083,36.9133,3.1324,1.8368,-0.5368,6.0814,-0.0638,1356.1631,-250.0000,-0.2122,0.0937,22292.8262
178.7440,41.7294,36.9263,3.1268,1.8467,-0.5467,6.0116,-0.0650,1349.3953,-250.0000,-0.2134,0.0933,21569.4473
178.8400,41.5501,36.9421,3.1215,1.8559,-0.5559,5.9435,-0.0607,1348.3484,-250.0000,-0.2146,0.0931,20909.7715
178.9760,41.3708,36.9607,3.1164,1.8645,-0.5645,5.8658,-0.0520,1342.8106,-250.0000,-0.2166,0.0925,19807.6562
179.0400,41.1913,36.9820,3.1117,1.8725,-0.5725,5.7737,-0.0385,1331.7647,-250.0000,-0.2186,0.0919,19062.1309
179.1440,41.0119,37.0061,3.1073,1.8798,-0.5798,5.6834,-0.0423,1318.8395,-250.0000,-0.2208,0.0913,18312.0059
179.2440,40.8327,37.0327,3.1033,1.8864,-0.5864,5.5951,-0.0392,1307.1774,-250.0000,-0.2230,0.0907,17593.4453
179.3440,40.6537,37.0620,3.0996,1.8923,-0.5923,5.5089,-0.0387,1299.7999,-250.0000,-0.2255,0.0899,16903.3887
179.4480,40.4750,37.0937,3.0965,1.8976,-0.5976,5.4251,-0.0350,1282.6617,-250.0000,-0.2280,0.0892,16248.9414
179.5400,40.2967,37.1280,3.0937,1.9022,-0.6022,5.3425,-0.0147,1262.2954,-250.0000,-0.2309,0.0886,15565.2744
179.6400,40.1190,37.1646,3.0915,1.9061,-0.6061,5.2345,-0.0197,1243.7045,-250.0000,-0.2339,0.0877,14846.7832
179.7360,39.9419,37.2036,3.0898,1.9092,-0.6092,5.1286,-0.0078,1226.0692,-250.0000,-0.2371,0.0864,14183.5957
179.8360,39.7596,37.2458,3.0887,1.9104,-0.6104,5.0222,-0.0028,1205.0830,-250.0000,-0.2403,0.0857,13528.9336
179.9640,39.5910,37.2880,3.0881,1.9121,-0.6121,4.9251,-0.0015,1183.9205,-250.0000,-0.2438,0.0844,12962.6836
180.0280,39.4161,37.3336,3.0882,1.9133,-0.6133,4.8272,-0.0015,1157.7986,-250.0000,-0.2471,0.0835,12394.9521
180.1160,39.2424,37.3811,3.0889,1.9134,-0.6134,4.7326,-0.0090,1131.1102,-250.0000,-0.2505,0.0826,11881.5820
180.2080,39.0699,37.4306,3.0903,1.9126,-0.6126,4.6323,0.0095,1111.0176,-250.0000,-0.2540,0.0817,11664.4199
180.3120,38.8988,37.4820,3.0924,1.9108,-0.6108,4.5128,0.0192,1086.3795,-250.0000,-0.2575,0.0810,11062.7188
180.4120,38.7292,37.5350,3.0951,1.9080,-0.6080,4.3964,0.0327,1069.5485,-250.0000,-0.2597,0.0812,10445.0186
180.5080,38.5612,37.5897,3.0986,1.9041,-0.6041,4.2832,0.0335,1043.8191,-250.0000,-0.2630,0.0805,9940.9512
180.5920,38.3948,37.6460,3.1026,1.8991,-0.5991,4.1735,0.0495,1022.6959,-250.0000,-0.2657,0.0801,9342.7861
180.6840,38.2302,37.7038,3.1074,1.8932,-0.5932,4.0675,0.0395,994.6907,-250.0000,-0.2682,0.0798,8862.8271
180.7960,38.0672,37.7629,3.1127,1.8864,-0.5864,3.9655,0.0418,960.2253,-250.0000,-0.2701,0.0811,8289.5967
180.9240,37.9075,37.8231,3.1185,1.8772,-0.5772,3.8683,0.0583,924.0662,-250.0000,-0.2733,0.0804,7777.3701
180.9920,37.7479,37.8849,3.1248,1.8690,-0.5690,3.7441,0.0580,888.6739,-250.0000,-0.2752,0.0795,7579.7900
181.0960,37.5904,37.9478,3.1316,1.8597,-0.5597,3.6196,0.0720,852.6087,-250.0000,-0.2772,0.0791,6932.0933
181.1880,37.4350,38.0117,3.1387,1.8494,-0.5494,3.4988,0.0608,818.7388,-250.0000,-0.2786,0.0809,6362.2349
181.2880,37.2819,38.0766,-3.1372,1.8379,-0.5379,3.3819,0.0608,784.2915,-250.0000,-0.2801,0.0811,5886.2217
181.3880,37.1312,38.1423,-3.1297,1.8254,-0.5254,3.2693,0.0792,746.2925,-250.0000,-0.2811,0.0820,5378.0840
181.4880,36.9816,38.2091,-3.1220,1.8131,-0.5131,3.1605,0.0870,722.5019,-219.7402,-0.2821,0.0828,4960.1807
181.6040,36.8350,38.2763,-3.1144,1.7992,-0.4992,3.0569,0.0850,685.0618,-197.8440,-0.2833,0.0854,4520.1235
181.6880,36.6925,38.3436,-3.1066,1.7825,-0.4825,2.9593,0.0615,649.4090,-163.0181,-0.2829,0.0881,4157.5645
181.7840,36.5523,38.4113,-3.0987,1.7653,-0.4653,2.8523,0.0770,610.0225,-128.8174,-0.2835,0.0893,4093.0732
181.9120,36.4143,38.4792,-3.0907,1.7474,-0.4474,2.7262,0.0842,580.9697,-96.9878,-0.2832,0.0902,3656.3877
181.9880,36.2784,38.5473,-3.0825,1.7291,-0.4291,2.6041,0.0985,544.4074,-60.0051,-0.2821,0.0918,3273.9197
182.0840,36.1444,38.6152,-3.0740,1.7104,-0.4104,2.4861,0.0822,512.1066,-24.4098,-0.2827,0.0934,2940.5264
182.1880,36.0124,38.6829,-3.0654,1.6914,-0.3914,2.3726,0.0860,478.6374,13.1497,-0.2832,0.0945,2645.4875
182.2800,35.8820,38.7501,-3.0565,1.6723,-0.3723,2.2642,0.0810,438.5888,51.3465,-0.2833,0.0966,2339.0371
182.3840,35.7542,38.8163,-3.0474,1.6519,-0.3519,2.1620,0.0720,400.6139,87.9996,-0.2829,0.0978,2116.6909
182.4840,35.6261,38.8824,-3.0381,1.6334,-0.3334,2.0648,0.0910,363.2227,126.3960,-0.2827,0.1001,1909.6768
182.5840,35.4993,38.9477,-3.0284,1.6148,-0.3148,1.9745,0.1020,326.9200,163.4131,-0.2824,0.1021,1711.1368
182.6800,35.3735,39.0117,-3.0186,1.5963,-0.2963,1.8919,0.0895,288.6023,200.9469,-0.2819,0.1037,1558.7823
182.7760,35.2487,39.0746,-3.0086,1.5779,-0.2779,1.8048,0.0895,251.4868,238.7627,-0.2805,0.1060,1741.8850
182.9160,35.1246,39.1361,-2.9984,1.5597,-0.2597,1.6835,0.1007,217.4841,277.6362,-0.2800,0.1078,1493.0020
182.9760,35.0001,39.1966,-2.9880,1.5428,-0.2428,1.5657,0.1002,181.6512,314.4166,-0.2802,0.1095,1316.3010
183.0800,34.8775,39.2548,-2.9775,1.5246,-0.2246,1.4546,0.0990,146.9788,353.0378,-0.2802,0.1110,1137.9702
183.1760,34.7553,39.3114,-2.9668,1.5067,-0.2067,1.3496,0.1127,111.3489,391.4014,-0.2795,0.1132,983.3601
183.2760,34.6334,39.3661,-2.9561,1.4892,-0.1892,1.2521,0.1110,75.9762,430.5912,-0.2789,0.1152,883.7502
183.3760,34.5117,39.4188,-2.9453,1.4719,-0.1719,1.1638,0.1087,41.1780,467.9609,-0.2784,0.1174,837.8640
183.4760,34.3902,39.4695,-2.9343,1.4549,-0.1549,1.0866,0.1040,6.9378,503.8291,-0.2779,0.1192,744.9030
183.5720,34.2689,39.5179,-2.9234,1.4381,-0.1381,1.0229,0.1053,-28.4473,540.2438,-0.2770,0.1214,740.6135
183.6760,34.1477,39.5639,-2.9124,1.4215,-0.1215,0.9750,0.0975,-62.2842,576.5221,-0.2760,0.1237,766.1190
183.7840,34.0266,39.6076,-2.9015,1.4050,-0.1050,0.9450,0.1025,-95.7642,610.9500,-0.2751,0.1261,772.0758
183.9080,33.9056,39.6485,-2.8905,1.3887,-0.0887,0.8520,0.1080,-128.3355,647.3847,-0.2739,0.1288,860.3464
183.9800,33.7847,39.6868,-2.8797,1.3725,-0.0725,0.7355,0.0955,-157.7218,682.0812,-0.2726,0.1314,804.9026
184.0720,33.6639,39.7225,-2.8690,1.3564,-0.0564,0.6252,0.1130,-180.8901,718.7173,-0.2719,0.1337,738.4973
184.1800,33.5433,39.7552,-2.8584,1.3405,-0.0405,0.5245,0.1195,-208.5445,754.0747,-0.2709,0.1363,694.2495
184.2760,33.4227,39.7851,-2.8479,1.3247,-0.0247,0.4392,0.0980,-235.7175,789.5255,-0.2700,0.1390,712.4887
184.3680,33.3022,39.8119,-2.8376,1.3091,-0.0091,0.3792,0.1060,-250.0000,823.4960,-0.2693,0.1417,691.7809
184.4640,33.1817,39.8357,-2.8275,1.2937,0.0063,0.3568,0.1057,-250.0000,854.7433,-0.2684,0.1445,723.7732
184.5640,33.0612,39.8562,-2.8176,1.2787,0.0213,0.3783,0.0975,-250.0000,886.5133,-0.2674,0.1473,762.5226
184.6640,32.9407,39.8735,-2.8079,1.2641,0.0359,0.4369,0.0942,-250.0000,912.7528,-0.2666,0.1498,804.4522
184.7680,32.8200,39.8875,-2.7983,1.2501,0.0499,0.5200,0.0905,-250.0000,932.9450,-0.2660,0.1524,854.6105
184.9040,32.6988,39.8980,-2.7889,1.2370,0.0630,0.4055,0.0947,-250.0000,952.9115,-0.2652,0.1552,824.2593
184.9720,32.5772,39.9050,-2.7798,1.2249,0.0751,0.2875,0.0870,-250.0000,972.6373,-0.2646,0.1581,756.0887
185.0640,32.4549,39.9084,-2.7708,1.2140,0.0860,0.1728,0.0845,-250.0000,995.7677,-0.2639,0.1610,751.7690
185.1560,32.3319,39.9084,-2.7621,1.2045,0.0955,0.0802,0.0828,-250.0000,1008.5182,-0.2634,0.1638,720.7802
185.2680,32.2081,39.9047,-2.7536,1.1964,0.1036,0.1134,0.0912,-250.0000,1025.0519,-0.2627,0.1665,702.3261
185.3680,32.0835,39.8975,-2.7455,1.1899,0.1101,0.2233,0.0688,-250.0000,1025.1491,-0.2622,0.1693,708.9601
185.4520,31.9579,39.8866,-2.7377,1.1851,0.1149,0.3440,0.0895,-250.0000,1019.9209,-0.2612,0.1722,679.9070
185.5480,31.9579,39.8866,-2.7377,1.1851,0.1149,0.3440,0.0895,-250.0000,1023.8098,-0.2604,0.1749,674.6234
185.6480,31.8315,39.8722,-2.7303,1.1820,0.1180,0.4680,0.0670,-250.0000,1025.4810,-0.2594,0.1773,703.9120
185.7480,31.7043,39.8542,-2.7233,1.1807,0.1193,0.5113,0.0705,-250.0000,1022.8597,-0.2588,0.1800,713.8051
185.8800,31.5763,39.8327,-2.7169,1.1810,0.1190,0.4147,0.0680,-250.0000,1013.5310,-0.2581,0.1826,612.6559
185.9400,31.4478,39.8078,-2.7109,1.1828,0.1172,0.3375,0.0573,-250.0000,1019.1782,-0.2573,0.1851,545.5945
186.0360,31.3187,39.7796,-2.7054,1.1861,0.1139,0.2969,0.0470,-245.7089,1006.4255,-0.2566,0.1875,490.7128
186.1400,31.1855,39.7479,-2.7004,1.1896,0.1104,0.3110,0.0410,-250.0000,996.1028,-0.2557,0.1895,463.0086
186.2360,31.0642,39.7142,-2.6960,1.1971,0.1029,0.3674,0.0333,-250.0000,984.1370,-0.2551,0.1915,432.1437
186.3360,30.9297,39.6761,-2.6921,1.2037,0.0963,0.4628,0.0432,-250.0000,964.0402,-0.2543,0.1936,451.8405
186.4360,30.8000,39.6356,-2.6887,1.2114,0.0886,0.5713,0.0310,-250.0000,945.4514,-0.2532,0.1956,474.1855
186.5360,30.6666,39.5916,-2.6860,1.2187,0.0813,0.5282,0.0298,-250.0000,926.1240,-0.2525,0.1975,392.5959
186.6320,30.5420,39.5465,-2.6837,1.2280,0.0720,0.4356,0.0075,-250.0000,899.2564,-0.2518,0.1992,319.4945
186.7280,30.4171,39.4991,-2.6820,1.2385,0.0615,0.3659,0.0113,-250.0000,882.3010,-0.2509,0.2009,257.2913
186.8680,30.2807,39.4462,-2.6807,1.2463,0.0537,0.3361,0.0035,-235.7594,870.6995,-0.2498,0.2028,231.1526
186.9320,30.1585,39.3945,-2.6800,1.2556,0.0444,0.3583,0.0157,-207.7541,839.2776,-0.2489,0.2043,225.0907
187.0320,30.0287,39.3383,-2.6798,1.2634,0.0366,0.4275,0.0017,-178.4717,812.6948,-0.2477,0.2060,245.9286
187.1320,29.9086,39.2829,-2.6800,1.2721,0.0279,0.5174,-0.0207,-151.2792,780.7276,-0.2467,0.2072,279.6754
187.2320,29.7850,39.2243,-2.6805,1.2801,0.0199,0.5506,-0.0175,-129.8476,754.1195,-0.2452,0.2089,196.8963
187.3320,29.6627,39.1640,-2.6813,1.2875,0.0125,0.4338,0.0087,-98.5891,725.3081,-0.2439,0.2103,148.2397
187.4280,29.5454,39.1038,-2.6824,1.2954,0.0046,0.3336,-0.0005,-71.5879,693.1994,-0.2423,0.2117,113.1786
187.5280,29.4211,39.0388,-2.6837,1.3014,-0.0014,0.2590,0.0005,-38.8352,661.0877,-0.2406,0.2132,105.2531
187.6360,29.3064,38.9762,-2.6851,1.3079,-0.0079,0.2454,-0.0157,-9.2475,632.1966,-0.2392,0.2144,126.2989
187.7320,29.1846,38.9087,-2.6867,1.3128,-0.0128,0.3001,-0.0145,22.6952,599.9804,-0.2378,0.2158,154.0648
187.8680,29.0683,38.8423,-2.6884,1.3173,-0.0173,0.3931,-0.0217,54.3718,567.1915,-0.2363,0.2171,219.8607
187.9360,28.9528,38.7749,-2.6901,1.3216,-0.0216,0.5040,-0.0257,82.7218,533.4884,-0.2348,0.2183,301.9702
188.0320,28.8381,38.7069,-2.6918,1.3256,-0.0256,0.4289,-0.0312,112.6487,501.3150,-0.2331,0.2196,176.3738
188.1360,28.7240,38.6382,-2.6935,1.3293,-0.0293,0.2981,-0.0098,144.6884,468.7669,-0.2316,0.2206,170.8643
188.2280,28.6106,38.5690,-2.6952,1.3326,-0.0326,0.1709,-0.0175,177.1373,433.9173,-0.2300,0.2220,195.3278
188.3320,28.4977,38.4994,-2.6969,1.3357,-0.0357,0.0693,-0.0153,207.9599,401.3983,-0.2282,0.2228,209.6272
188.4280,28.3853,38.4296,-2.6985,1.3383,-0.0383,0.1243,-0.0230,237.6015,367.5307,-0.2266,0.2238,265.5781
188.5280,28.2734,38.3597,-2.7000,1.3406,-0.0406,0.2468,-0.0130,268.1327,334.5785,-0.2251,0.2247,318.8015
188.6280,28.1618,38.2899,-2.7014,1.3425,-0.0425,0.3755,-0.0048,299.3566,300.0661,-0.2239,0.2252,438.1596
188.7320,28.0504,38.2203,-2.7027,1.3439,-0.0439,0.5053,-0.0030,327.6288,266.5631,-0.2226,0.2260,531.9672
188.8600,27.9393,38.1509,-2.7039,1.3449,-0.0449,0.3834,-0.0158,359.3759,232.4556,-0.2209,0.2266,434.7903
188.9320,27.8284,38.0820,-2.7050,1.3454,-0.0454,0.2659,-0.0235,390.5593,199.9850,-0.2197,0.2271,423.5735
189.0280,27.7176,38.0137,-2.7059,1.3454,-0.0454,0.1687,-0.0130,422.1196,169.2467,-0.2185,0.2275,435.2503
189.1240,27.6069,37.9461,-2.7067,1.3448,-0.0448,0.1411,-0.0020,453.7055,137.9903,-0.2173,0.2277,471.0806
189.2240,27.4962,37.8792,-2.7073,1.3438,-0.0438,0.2115,0.0117,483.4228,106.6367,-0.2160,0.2282,544.4780
189.3240,27.3855,37.8132,-2.7079,1.3423,-0.0423,0.3202,-0.0025,512.8598,74.7607,-0.2146,0.2286,601.9931
189.4280,27.2746,37.7482,-2.7082,1.3403,-0.0403,0.4393,-0.0045,538.8292,44.5847,-0.2132,0.2290,667.8160
189.5320,27.1636,37.6843,-2.7084,1.3378,-0.0378,0.5500,-0.0015,570.2159,15.7982,-0.2120,0.2297,661.6465
189.6320,27.0489,37.6193,-2.7084,1.3338,-0.0338,0.4471,-0.0147,599.7449,-9.6102,-0.2109,0.2300,635.5349
189.7320,26.9414,37.5607,-2.7083,1.3308,-0.0308,0.3668,-0.0097,626.9196,-34.3287,-0.2098,0.2304,612.8012
189.8680,26.8293,37.5005,-2.7081,1.3274,-0.0274,0.3129,-0.0025,652.6620,-56.2822,-0.2087,0.2306,623.7328
189.9240,26.7169,37.4417,-2.7078,1.3235,-0.0235,0.3046,-0.0102,676.2915,-83.8529,-0.2078,0.2309,614.5121
190.0320,26.6040,37.3844,-2.7073,1.3194,-0.0194,0.3446,0.0030,700.0304,-109.9232,-0.2068,0.2312,650.6867
190.1440,26.4907,37.3287,-2.7067,1.3149,-0.0149,0.4191,0.0020,717.7034,-131.6009,-0.2059,0.2315,676.3400
190.2360,26.3767,37.2746,-2.7061,1.3104,-0.0104,0.5132,-0.0052,735.3758,-153.2963,-0.2051,0.2316,714.0523
190.3400,26.2622,37.2221,-2.7053,1.3057,-0.0057,0.6140,-0.0062,750.3097,-172.7574,-0.2043,0.2318,671.8027
190.4360,26.1470,37.1713,-2.7044,1.3010,-0.0010,0.5213,0.0110,767.9632,-190.8308,-0.2038,0.2321,629.0948
190.5320,26.0312,37.1222,-2.7035,1.2962,0.0038,0.4438,0.0212,790.8457,-205.3557,-0.2028,0.2326,566.9542
190.6200,25.9147,37.0749,-2.7025,1.2915,0.0085,0.3904,-0.0150,802.2593,-214.7757,-0.2022,0.2327,523.8557
190.7200,25.7975,37.0294,-2.7014,1.2869,0.0131,0.3716,0.0053,810.4591,-225.7287,-0.2017,0.2328,498.4758
190.8600,25.6796,36.9857,-2.7003,1.2824,0.0176,0.3922,-0.0043,814.2557,-229.8877,-0.2012,0.2330,476.4746
190.9240,25.5610,36.9438,-2.6991,1.2781,0.0219,0.4470,0.0060,814.1678,-231.8525,-0.2005,0.2333,477.9366
191.0200,25.4416,36.9037,-2.6979,1.2742,0.0258,0.5255,0.0145,811.0661,-232.3393,-0.2003,0.2334,492.3222
191.1200,25.3214,36.8654,-2.6966,1.2706,0.0294,0.6187,0.0013,807.6546,-228.4754,-0.1998,0.2336,515.8147
191.2200,25.2005,36.8289,-2.6953,1.2674,0.0326,0.5185,0.0050,802.5271,-224.1532,-0.1992,0.2338,369.0097
191.3160,25.0788,36.7941,-2.6940,1.2647,0.0353,0.4265,0.0148,803.0953,-226.2460,-0.1989,0.2338,291.5130
191.4160,24.9564,36.7609,-2.6928,1.2624,0.0376,0.3548,0.0155,793.3262,-212.6907,-0.1986,0.2336,239.2589
191.5200,24.8333,36.7294,-2.6915,1.2606,0.0394,0.3176,0.0257,782.0884,-196.4727,-0.1981,0.2337,225.4306
191.6160,24.7095,36.6994,-2.6903,1.2593,0.0407,0.3273,0.0183,769.2000,-181.7832,-0.1978,0.2339,205.9145
191.7120,24.5851,36.6710,-2.6891,1.2585,0.0415,0.3808,0.0192,758.1140,-169.4006,-0.1973,0.2340,209.7985
191.8480,24.4600,36.6439,-2.6880,1.2583,0.0417,0.4634,0.0045,740.2158,-150.9335,-0.1971,0.2340,232.9096
191.9160,24.3343,36.6180,-2.6869,1.2586,0.0414,0.5627,0.0030,717.7307,-132.7369,-0.1970,0.2341,296.6778
192.0120,24.2081,36.5933,-2.6859,1.2595,0.0405,0.4417,-0.0020,701.8259,-112.3300,-0.1968,0.2341,132.3701
192.1080,24.0812,36.5697,-2.6850,1.2609,0.0391,0.3249,0.0175,681.8811,-86.8944,-0.1967,0.2344,94.9945
192.2080,23.9539,36.5471,-2.6842,1.2628,0.0372,0.2209,-0.0013,659.7129,-62.5908,-0.1969,0.2341,80.9593
192.3120,23.8261,36.5253,-2.6835,1.2651,0.0349,0.1589,0.0192,638.5003,-40.9323,-0.1969,0.2339,94.2152
192.4120,23.6979,36.5043,-2.6829,1.2678,0.0322,0.1874,-0.0020,615.1716,-13.2624,-0.1969,0.2336,106.8253
192.5120,23.5693,36.4838,-2.6824,1.2708,0.0292,0.2805,0.0180,595.4523,9.9028,-0.1970,0.2335,165.3580
192.6120,23.4404,36.4638,-2.6820,1.2742,0.0258,0.3952,0.0147,571.5975,33.1403,-0.1968,0.2336,225.4310
192.7080,23.3111,36.4441,-2.6817,1.2777,0.0223,0.4988,-0.0072,544.6761,62.2041,-0.1970,0.2333,217.7369
192.8440,23.1816,36.4247,-2.6815,1.2815,0.0185,0.3686,-0.0055,517.3471,92.2538,-0.1971,0.2330,182.5825
192.9120,23.0519,36.4055,-2.6815,1.2853,0.0147,0.2391,0.0142,491.3306,121.7619,-0.1969,0.2328,186.4209
193.0120,22.9220,36.3862,-2.6816,1.2892,0.0108,0.1134,-0.0142,464.2982,150.1862,-0.1969,0.2326,213.3961
